Education,Income,Recency,NumWebVisitsMonth,Complain,Response,Age,Children,TotalSpending,NumOfTransactions,NumOfAcceptedCmp,CVR,AgeGroup,IncomeGroup,SpendingGroup,TransactionGroup,MaritalStatus_Bertunangan,MaritalStatus_Cerai,MaritalStatus_Duda,MaritalStatus_Janda,MaritalStatus_Lajang,MaritalStatus_Menikah
2,-1.2154902388533804,0.9677654270298637,0.6865773912388352,0,0,-1.8126652232984106,1,-0.9366917675109575,-1.2933526897049088,0,0.0,1,2,0,0,0,0,0,0,1,0
2,0.9095997362340736,-0.8615891783515482,-1.3659424142008691,0,0,0.8507324708651733,0,0.28632524621846883,0.28227808542585964,0,0.0,4,7,1,1,1,0,0,0,0,0
3,1.323474058339262,-1.034169801500738,-0.9554384531129283,0,0,2.1394732906217464,0,2.1582900631512643,0.6761857792085517,2,0.0,5,8,3,1,0,0,0,0,0,1
2,-1.0026151055033714,0.622604180731484,0.6865773912388352,0,0,0.3352361429625442,2,-0.9200520802493326,-1.0307475605164476,0,0.0,3,3,0,0,0,1,0,0,0,0
3,1.0075645440183005,1.589055670366947,-0.13443053093704654,0,0,-1.554917059347096,0,1.7406339128844805,-0.2429321729510632,1,0.0,1,7,3,1,0,0,0,0,1,0
2,-0.43646582582653404,-0.03320218723543718,-0.13443053093704654,0,0,-1.898581277948849,0,-0.4108776500436123,-0.2429321729510632,0,0.0,1,4,0,1,0,0,0,0,0,1
2,0.8690431507402682,0.8297009285105118,0.2760734301508943,0,0,1.3662287987678026,0,1.8670955360728294,0.1509755208316289,2,0.0,4,7,3,1,0,0,0,0,0,1
2,-1.2413075097117057,-0.4819118074233307,0.2760734301508943,0,1,-1.554917059347096,1,-0.65714502151566,-0.6368398667337554,0,0.16666666666666666,1,2,0,0,0,0,0,0,0,1
2,-0.8969989974465864,0.9332493024000257,1.097081352326776,0,0,-1.4690010046966577,1,-0.9366917675109575,-1.2933526897049088,0,0.0,1,3,0,0,0,0,0,0,0,1
4,1.2145251753171293,-0.9996536768709,-1.3659424142008691,0,0,0.9366485255156115,0,1.141605171465986,0.6761857792085517,0,0.0,4,7,2,1,1,0,0,0,0,0
3,-0.07680777252382878,0.7951848038806738,-0.9554384531129283,0,0,-0.6957565128427141,0,-0.27110427704596357,0.019672956237398207,0,0.0,2,5,0,1,0,0,0,0,0,1
2,0.46235072398294136,-0.9996536768709,1.097081352326776,0,0,0.4211521976129824,0,2.146642282068127,0.28227808542585964,0,0.0,3,6,3,1,0,0,0,0,1,0
4,-0.13308942299497778,0.6916364299911599,0.2760734301508943,0,0,0.7648164162147352,2,-0.3226873075570006,0.544883214614321,0,0.0,4,4,0,1,0,0,0,0,0,1
1,-0.20218582791035003,1.0713138009193774,-0.13443053093704654,0,0,-0.5239244035418377,1,-0.1396507476791273,0.544883214614321,0,0.0,2,4,1,1,0,0,0,1,0,0
2,0.9711856623542967,0.5535719314718082,-1.77644637528881,0,0,-0.008428075639208563,1,0.9369370181480003,0.28227808542585964,0,0.0,3,7,2,1,0,0,0,0,1,0
3,0.27998691073822585,0.10486231128391467,0.6865773912388352,0,0,-0.6957565128427141,2,-0.18624187201167686,1.070093472991244,1,0.0,2,5,0,2,1,0,0,0,0,0
2,0.6255628163000264,0.5535719314718082,-0.5449344920249874,0,0,0.5929843069138588,2,-0.5739465852075358,-0.3742347375452939,0,0.0,3,6,0,1,0,0,0,0,0,1
2,-1.0994533414683259,0.27744293443310447,0.2760734301508943,0,0,-1.125336786094905,1,-0.9300358926063076,-1.0307475605164476,0,0.0,1,2,0,0,0,0,0,0,1,0
3,-0.21767619042534517,0.7261525546209979,0.6865773912388352,0,0,1.538060908068679,1,-0.47577243036394923,0.1509755208316289,0,0.0,5,4,0,1,1,0,0,0,0,0
2,-0.33131912269444586,-1.6899761694676592,-0.13443053093704654,0,0,0.16340403366166784,1,-0.8468374562981833,-1.0307475605164476,0,0.0,3,4,0,0,1,0,0,0,0,0
2,1.1731706014513394,-1.034169801500738,-0.5449344920249874,0,1,0.16340403366166784,0,0.760556333174777,0.1509755208316289,1,0.25,3,7,2,1,0,1,0,0,0,0
1,0.2467999825621605,0.035830062024238746,-1.3659424142008691,0,0,1.4521448534182406,1,-0.6205377095400854,-0.3742347375452939,0,0.0,4,5,0,1,1,0,0,0,0,0
3,-1.3633997306253491,0.622604180731484,0.6865773912388352,0,0,-1.0394207314444668,1,-0.880116830821433,-0.768142431327986,0,0.0,2,2,0,0,0,0,0,0,1,0
1,-1.2521038229797326,-0.10223443649511309,1.097081352326776,0,0,-0.6957565128427141,1,-0.9167241427970076,-0.768142431327986,0,0.0,2,2,0,0,1,0,0,0,0,0
2,-0.39201317945774494,-0.41287955816365474,0.6865773912388352,0,0,-0.008428075639208563,1,-0.6721207400511224,-0.5055373021395246,0,0.0,3,4,0,1,0,0,0,1,0,0
4,-0.43557395646961006,-0.3783634335338168,0.2760734301508943,0,0,-1.2971688953957814,1,-0.33100715118781304,-0.1116296083568325,0,0.0,1,4,0,1,0,0,0,0,1,0
4,1.5105319208309456,-1.3793310477991176,-0.9554384531129283,0,1,-1.125336786094905,0,2.1865775314960265,0.6761857792085517,2,0.3333333333333333,1,8,3,1,0,0,0,0,0,1
2,0.0971067520763439,0.2429268098032665,-0.9554384531129283,0,0,-0.609840458192276,1,0.09496884270978306,0.6761857792085517,0,0.0,2,5,1,1,1,0,0,0,0,0
1,-1.2817702142205716,1.6926040442564607,-0.13443053093704654,0,0,-1.8126652232984106,1,-0.93835573623712,-0.8994449959222167,0,0.0,1,2,0,0,0,0,0,0,0,1
2,1.5786425754044544,0.657120305361322,-1.77644637528881,0,1,0.4211521976129824,0,1.6557715078501938,-0.1116296083568325,0,1.0,3,8,3,1,0,0,0,1,0,0
2,-0.19429982517544342,0.7951848038806738,0.2760734301508943,0,0,-0.9535046767940287,1,-0.7836066447040089,-0.8994449959222167,0,0.0,2,4,0,0,0,0,0,0,0,1
2,-1.5244056197963591,-0.06771831186527513,1.097081352326776,0,1,0.07748797901122963,2,-0.8917646119045705,-0.6368398667337554,1,0.125,3,1,0,0,0,0,0,0,0,1
3,-1.1655455548656384,-0.5509440566830066,0.2760734301508943,0,0,-0.35209229424096133,2,-0.9716351107603697,-1.162050125110678,0,0.0,2,2,0,0,0,0,0,0,0,1
1,-0.5839997936587453,1.3129266733282432,-0.9554384531129283,0,0,0.5070682522634206,2,-0.9167241427970076,-1.0307475605164476,0,0.0,3,3,0,0,0,0,0,0,1,0
2,-1.432402254555782,-1.6899761694676592,0.6865773912388352,0,1,-1.7267491686479723,1,-0.8551572999289957,-0.8994449959222167,1,0.14285714285714285,1,2,0,0,0,0,0,0,1,0
4,0.39968516653591557,0.8297009285105118,0.2760734301508943,0,0,-0.18026018494008494,1,-0.13133090404831488,0.4135806500200903,0,0.0,3,6,1,1,0,0,0,0,1,0
2,-1.3880434891719322,0.8642170531403498,1.097081352326776,0,0,0.5070682522634206,0,-0.7370155203714593,-0.8994449959222167,0,0.0,3,2,0,0,0,0,0,0,0,1
3,1.3945419639383607,-1.5519116709483074,-1.77644637528881,0,1,1.7098930173695552,0,0.6707020219620028,1.3326986021797054,0,1.0,5,8,2,2,0,0,0,0,0,1
2,-0.40027470613240906,0.035830062024238746,1.097081352326776,0,0,1.4521448534182406,2,-0.6072259597307855,0.1509755208316289,0,0.0,4,4,0,1,1,0,0,0,0,0
4,0.1356918368864227,0.27744293443310447,-0.13443053093704654,0,0,-0.7816725674931523,1,0.31627668328939357,0.8074883438027824,0,0.0,2,5,1,2,0,0,0,0,1,0
2,1.3105184824176297,-0.6544924305725205,-1.3659424142008691,0,0,-1.125336786094905,0,1.941974128750141,0.544883214614321,1,0.0,1,7,3,1,0,0,0,0,0,1
1,-1.721508747676555,-0.7580408044620344,-0.13443053093704654,0,0,-0.09434413028964675,0,-0.9000844555353829,-0.8994449959222167,0,0.0,3,1,0,0,0,0,0,0,0,1
2,1.679611574706741,0.4155074329524563,0.2760734301508943,0,1,0.8507324708651733,1,2.249808343090201,0.6761857792085517,4,0.16666666666666666,4,8,3,1,1,0,0,0,0,0
2,-0.889535459143907,-1.5519116709483074,-0.13443053093704654,0,0,-0.7816725674931523,1,-0.876788893369108,-1.0307475605164476,0,0.0,2,3,0,0,0,0,0,0,0,1
2,1.396560405114557,0.8987331777701877,-1.3659424142008691,0,0,-0.9535046767940287,0,1.6091803835176441,0.544883214614321,0,0.0,2,8,3,1,0,0,0,0,1,0
3,0.9157958812400717,-1.2757826739096036,-0.5449344920249874,0,0,-0.18026018494008494,1,0.31627668328939357,1.4640011667739359,0,0.0,3,7,1,2,1,0,0,0,0,0
1,0.4917824127614321,-1.2412665492797657,-0.5449344920249874,0,0,-0.09434413028964675,1,0.4726897435486671,1.4640011667739359,0,0.0,3,6,1,2,0,0,0,0,0,1
4,-0.14975329782171498,-1.3793310477991176,-0.9554384531129283,0,0,0.5070682522634206,1,-0.4558048056499994,0.019672956237398207,0,0.0,3,4,0,1,0,1,0,0,0,0
4,0.007872875891477966,-0.03320218723543718,-0.5449344920249874,0,0,1.6239769627191172,1,-0.5656267415767234,-0.3742347375452939,0,0.0,5,5,0,1,1,0,0,0,0,0
2,0.6841914913946595,1.0713138009193774,1.097081352326776,0,0,0.5929843069138588,1,0.7655482393532644,0.544883214614321,0,0.0,3,6,2,1,0,0,0,0,1,0
3,-1.0651398414729882,0.38099130832261835,-0.13443053093704654,0,0,1.538060908068679,2,-0.9882747980219946,-1.4246552542991395,0,0.0,5,2,0,0,1,0,0,0,0,0
2,-0.20176336347812288,-0.20578281038462698,0.2760734301508943,0,0,-0.8675886221435904,1,-0.9716351107603697,-1.4246552542991395,0,0.0,2,4,0,0,0,0,0,0,1,0
2,-0.6472755775078769,-1.034169801500738,0.6865773912388352,0,0,-0.09434413028964675,2,-0.9782909856650196,-1.4246552542991395,0,0.0,3,3,0,0,1,0,0,0,0,0
2,-0.3285965741312043,-0.7925569290918723,0.2760734301508943,0,0,-0.4380083488913995,1,-0.392573994055825,0.1509755208316289,0,0.0,2,4,0,1,0,0,0,0,0,1
4,-0.6358690378377442,0.3119590590629424,0.6865773912388352,0,0,0.07748797901122963,2,-0.9433476424156074,-1.162050125110678,0,0.0,3,3,0,0,0,0,0,0,0,1
1,-0.6288279639672918,-0.24029893501446492,1.097081352326776,0,0,-0.7816725674931523,1,-0.712055989479022,-0.5055373021395246,0,0.0,2,3,0,1,0,0,0,0,1,0
4,0.5831755515999034,-0.7580408044620344,-0.13443053093704654,0,0,-0.09434413028964675,1,-0.5423311794104486,-0.3742347375452939,0,0.0,3,6,0,1,1,0,0,0,0,0
3,-0.7055287286627526,0.2429268098032665,1.097081352326776,0,0,-1.0394207314444668,1,-0.9034123929877078,-1.0307475605164476,0,0.0,2,3,0,0,0,0,0,0,0,1
4,0.46972038130068144,-0.7580408044620344,-0.13443053093704654,0,1,-0.6957565128427141,1,1.0401030791700745,0.8074883438027824,3,0.2,2,6,2,2,0,0,0,0,0,1
2,-0.032965352557145576,-1.3448149231692796,0.6865773912388352,0,0,0.07748797901122963,2,-0.7037361458482096,-0.5055373021395246,0,0.0,3,5,0,1,0,0,0,0,0,1
2,-1.8179714597017518,-0.03320218723543718,1.097081352326776,0,0,-0.09434413028964675,2,-0.9250439864278202,-0.6368398667337554,0,0.0,3,1,0,0,0,0,0,0,0,1
4,-0.2120433313289833,-0.3438473089039788,-0.13443053093704654,0,0,0.249320088312106,2,-0.8817807995475955,-0.8994449959222167,0,0.0,3,4,0,0,1,0,0,0,0,0
3,0.1226893204723207,1.2438944240685674,0.6865773912388352,0,0,1.108480634816488,2,-0.6288575531708979,0.1509755208316289,0,0.0,4,5,0,1,1,0,0,0,0,0
4,-0.31836354677281353,0.5190558068419702,0.2760734301508943,0,0,-0.4380083488913995,2,-0.6488251778848476,0.019672956237398207,1,0.0,2,4,0,1,0,0,0,0,0,1
1,-0.1956610994570642,0.1738945605435906,1.097081352326776,0,0,0.16340403366166784,2,-0.9283719238801451,-1.2933526897049088,0,0.0,3,4,0,0,1,0,0,0,0,0
3,-1.1518858715569609,0.27744293443310447,0.6865773912388352,0,0,1.538060908068679,0,-0.7686309261685466,-1.0307475605164476,0,0.0,5,2,0,0,0,0,0,0,0,1
2,-0.5884591404433651,0.5190558068419702,0.2760734301508943,0,0,-1.2112528407453433,1,-0.9150601740708452,-1.0307475605164476,0,0.0,1,3,0,0,1,0,0,0,0,0
1,-1.1800501670387702,-1.3448149231692796,-0.5449344920249874,0,0,-0.18026018494008494,2,-0.9017484242615453,-0.5055373021395246,0,0.0,3,2,0,1,1,0,0,0,0,0
2,1.3054489092309038,0.5535719314718082,-0.9554384531129283,0,1,1.1943966894669262,0,2.100051157735577,0.9387909083970132,3,0.3333333333333333,4,7,3,2,0,0,0,1,0,0
3,0.46023840182180564,0.8642170531403498,-1.3659424142008691,0,0,0.678900361564297,1,0.01010643767549634,0.6761857792085517,0,0.0,4,6,1,1,0,0,0,0,0,1
2,0.08795335604475585,-1.5519116709483074,0.6865773912388352,0,0,1.1943966894669262,1,-0.21952124653492655,0.4135806500200903,1,0.0,4,5,0,1,1,0,0,0,0,0
2,-1.303456721741565,1.554539545737109,-0.5449344920249874,0,0,0.8507324708651733,0,-0.9150601740708452,-1.162050125110678,0,0.0,4,2,0,0,1,0,0,0,0,0
4,-0.5776158866828686,-0.2748150596443029,0.6865773912388352,1,1,-1.2971688953957814,1,-0.8717969871906206,-1.0307475605164476,0,0.14285714285714285,1,3,0,0,0,0,0,0,1,0
3,1.8857742176335854,-0.8270730537217102,-1.3659424142008691,0,1,-0.5239244035418377,0,2.4644603087651613,0.8074883438027824,2,0.5,2,9,4,2,0,0,0,0,0,1
3,0.8398931049165955,1.554539545737109,-1.77644637528881,0,0,0.3352361429625442,0,1.4527673232583707,0.6761857792085517,0,0.0,3,6,2,1,0,0,0,0,1,0
2,-0.8830107306906211,-1.3793310477991176,-0.5449344920249874,0,0,-0.6957565128427141,1,-0.9250439864278202,-1.2933526897049088,0,0.0,2,3,0,0,1,0,0,0,0,0
4,0.3747597650345143,-0.06771831186527513,-1.77644637528881,0,0,-0.26617623959052317,0,-0.37094240061571265,0.019672956237398207,0,0.0,2,5,0,1,0,0,0,0,0,1
3,-1.6208683318215562,-1.2757826739096036,0.6865773912388352,0,1,-0.5239244035418377,1,-0.8917646119045705,-0.768142431327986,0,0.14285714285714285,2,1,0,0,1,0,0,0,0,0
2,-1.318055214899636,1.0713138009193774,0.6865773912388352,0,0,-0.008428075639208563,1,-0.8950925493568954,-1.162050125110678,0,0.0,3,2,0,0,0,1,0,0,0,0
3,-0.46096876289570815,-0.9996536768709,1.097081352326776,0,0,-0.008428075639208563,2,-0.9566593922249074,-1.162050125110678,0,0.0,3,4,0,0,0,0,0,0,0,1
1,-1.2094349153247914,-0.3438473089039788,0.2760734301508943,0,0,-0.7816725674931523,1,-0.9017484242615453,-0.768142431327986,0,0.0,2,2,0,0,0,0,0,0,0,1
2,-0.9810694194597873,0.27744293443310447,1.097081352326776,0,0,-1.0394207314444668,1,-0.8751249246429456,-0.6368398667337554,0,0.0,2,3,0,0,1,0,0,0,0,0
2,-1.028385435869227,-0.7580408044620344,0.6865773912388352,0,0,0.678900361564297,1,-0.9366917675109575,-1.2933526897049088,0,0.0,4,3,0,0,0,0,0,0,1,0
2,0.5077891206935937,1.1748621748088914,-0.13443053093704654,0,0,0.7648164162147352,1,0.3562119327172932,1.070093472991244,0,0.0,4,6,1,2,1,0,0,0,0,0
2,0.9818411541449146,1.0367976762895397,-1.77644637528881,0,0,1.1943966894669262,0,0.9086495498032381,0.28227808542585964,0,0.0,4,7,2,1,0,0,0,0,1,0
4,0.4448888607842195,0.6916364299911599,-0.13443053093704654,0,0,1.7958090720199935,2,-0.0181810306692659,0.6761857792085517,0,0.0,5,6,1,1,0,0,0,0,0,1
3,-0.11130903448904522,0.9677654270298637,0.6865773912388352,0,0,0.249320088312106,2,-0.7919264883348214,-0.5055373021395246,0,0.0,3,4,0,1,1,0,0,0,0,0
3,-1.4129688906733335,-1.1722343000200899,1.9180892745026579,0,1,-1.4690010046966577,1,-0.6521531153371726,-0.3742347375452939,0,0.1,1,2,0,1,0,0,0,0,1,0
2,-1.2129085117675478,0.4155074329524563,0.6865773912388352,0,0,1.108480634816488,3,-0.9599873296772323,-1.2933526897049088,0,0.0,4,2,0,0,0,1,0,0,0,0
0,-0.9945882812910558,-0.8961053029813861,0.6865773912388352,0,0,-0.5239244035418377,1,-0.9316998613324701,-1.162050125110678,0,0.0,2,3,0,0,0,0,0,0,0,1
2,1.3696635029294293,1.2093782994387294,-0.9554384531129283,0,0,0.3352361429625442,0,0.9785362363020624,0.4135806500200903,1,0.0,3,8,2,1,0,0,0,0,0,1
3,-1.1787827737420888,0.8642170531403498,0.2760734301508943,0,0,-0.008428075639208563,0,-0.560634835398236,-0.3742347375452939,0,0.0,3,2,0,1,0,0,0,0,1,0
3,-0.32779858575921966,1.4164750472177572,-0.9554384531129283,0,0,2.1394732906217464,0,-0.563962772850561,-0.3742347375452939,0,0.0,5,4,0,1,0,0,0,1,0,0
0,-1.5495657237601088,-0.2748150596443029,1.097081352326776,0,0,-0.35209229424096133,1,-0.9450116111417699,-1.2933526897049088,0,0.0,2,1,0,0,0,0,0,0,0,1
4,-0.17599303311226733,0.8297009285105118,-0.13443053093704654,0,1,-0.008428075639208563,0,0.4610419624655297,1.3326986021797054,0,0.2,3,4,1,2,0,0,0,0,1,0
2,-0.28879103651691373,1.3474427979580812,0.6865773912388352,0,0,-0.4380083488913995,2,-0.385918119151175,0.4135806500200903,0,0.0,2,4,0,1,0,0,0,0,0,1
3,-0.7603552238673414,1.554539545737109,1.097081352326776,0,0,0.3352361429625442,3,-0.9483395485940949,-1.162050125110678,0,0.0,3,3,0,0,0,0,0,0,1,0
4,5.182592765749248,-0.6199763059426825,-1.77644637528881,0,0,-0.609840458192276,2,-0.828533800310396,-1.8185629480818317,0,0.0,2,10,0,0,1,0,0,0,0,0
2,0.10198856329319084,-0.6199763059426825,-0.5449344920249874,0,0,-0.7816725674931523,2,-0.9366917675109575,-1.2933526897049088,0,0.0,2,5,0,0,0,0,0,1,0,0
3,-1.007684678690097,-1.4828794216886314,-1.3659424142008691,0,0,0.7648164162147352,1,-0.4641246492808118,0.28227808542585964,0,0.0,4,3,0,1,0,0,0,0,0,1
4,0.11578906807927741,-0.8961053029813861,0.2760734301508943,0,0,0.678900361564297,1,-0.334335088640138,0.28227808542585964,0,0.0,4,5,0,1,0,0,0,0,0,1
2,-0.9555807320487498,1.485507296477433,0.6865773912388352,0,0,-0.18026018494008494,0,-0.8485014250243458,-1.162050125110678,0,0.0,3,3,0,0,0,0,0,0,1,0
2,0.9533013347233478,0.10486231128391467,-1.77644637528881,0,0,1.7098930173695552,0,0.5558881798567914,-0.1116296083568325,2,0.0,5,7,1,1,0,0,0,1,0,0
1,-0.7047776807832377,0.035830062024238746,0.6865773912388352,0,0,-0.7816725674931523,1,-0.9516674860464198,-1.2933526897049088,0,0.0,2,3,0,0,0,0,0,0,1,0
1,0.9691202806856307,0.1738945605435906,-0.9554384531129283,0,0,1.1943966894669262,0,0.6257748663556157,0.8074883438027824,1,0.0,4,7,1,2,0,0,0,0,0,1
2,-1.8008851204427874,1.520023421107271,0.2760734301508943,0,0,-0.609840458192276,1,-0.9466755798679324,-1.0307475605164476,0,0.0,2,1,0,0,0,0,0,0,0,1
2,1.511799314127627,0.2429268098032665,-0.9554384531129283,0,0,-0.5239244035418377,1,1.0517508602532117,0.6761857792085517,0,0.0,2,8,2,1,0,0,0,0,1,0
2,0.8910113012160795,-0.7235246798321964,0.6865773912388352,0,1,0.7648164162147352,1,2.030164471236753,2.5144216835277815,0,0.14285714285714285,4,7,3,3,1,0,0,0,0,0
4,-0.821565626047807,1.554539545737109,1.507585313414717,0,0,-0.6957565128427141,2,-0.835189675215046,-0.768142431327986,0,0.0,2,3,0,0,0,1,0,0,0,0
2,-1.08997136198945,0.9332493024000257,1.507585313414717,0,0,-0.6957565128427141,1,-0.6887604273127472,-0.3742347375452939,0,0.0,2,2,0,1,0,0,0,0,1,0
4,0.8024345919257891,-0.20578281038462698,1.097081352326776,0,0,-0.09434413028964675,1,1.632475945683919,1.3326986021797054,0,0.0,3,6,3,2,0,0,0,0,0,1
4,0.6336365810048118,-0.10223443649511309,-1.77644637528881,0,0,0.9366485255156115,0,0.595823429284691,-0.1116296083568325,0,0.0,4,6,1,1,1,0,0,0,0,0
1,-0.928073603461516,-0.7580408044620344,0.6865773912388352,0,1,0.7648164162147352,0,-0.8518293624766707,-1.0307475605164476,1,0.14285714285714285,4,3,0,0,0,0,0,0,1,0
2,1.4987029167285857,-1.2757826739096036,-0.9554384531129283,0,1,-0.35209229424096133,0,1.6341399144100814,0.8074883438027824,0,0.3333333333333333,2,8,3,2,0,0,0,0,1,0
2,-0.27635180601244796,-1.5864277955781454,0.6865773912388352,0,0,0.5929843069138588,3,-0.9799549543911821,-1.4246552542991395,0,0.0,3,4,0,0,0,1,0,0,0,0
2,1.529542820281167,0.7951848038806738,-0.13443053093704654,0,0,1.4521448534182406,0,1.2813785444636347,2.25181655433932,0,0.0,4,8,2,3,0,0,0,0,1,0
2,0.19676141758947926,-1.4828794216886314,-0.5449344920249874,0,0,0.5929843069138588,1,-0.3526387446279253,-0.1116296083568325,0,0.0,3,5,0,1,0,0,0,0,0,1
3,0.5224814948366042,0.13937843591375262,0.6865773912388352,0,1,1.6239769627191172,1,1.451103354532208,1.4640011667739359,0,0.14285714285714285,5,6,2,2,0,1,0,0,0,0
2,1.0186894407336151,0.3119590590629424,-1.3659424142008691,0,0,-0.18026018494008494,1,0.9552406741357877,0.4135806500200903,1,0.0,3,7,2,1,0,0,0,0,0,1
4,1.133646706791867,0.27744293443310447,-1.3659424142008691,0,0,1.7958090720199935,0,1.2364513888572477,0.8074883438027824,0,0.0,5,7,2,2,1,0,0,0,0,0
4,0.5102300263020172,-0.41287955816365474,0.2760734301508943,0,0,0.8507324708651733,1,1.1682286710845857,1.070093472991244,0,0.0,4,6,2,2,0,1,0,0,0,0
2,-0.2855521425365057,-0.9996536768709,-0.13443053093704654,0,0,0.4211521976129824,1,-0.19788965309481427,0.019672956237398207,1,0.0,3,4,0,1,0,0,0,0,1,0
3,1.2036819215566328,0.8297009285105118,-1.3659424142008691,0,1,1.8817251266704316,0,2.740679117308134,-0.2429321729510632,2,0.5,5,7,4,1,1,0,0,0,0,0
4,-0.2594062882308927,0.2429268098032665,0.2760734301508943,0,0,-0.18026018494008494,2,-0.6155458033615979,0.28227808542585964,0,0.0,3,4,0,1,0,0,0,0,0,1
2,2.5104582914201163,-0.4473956827934927,-0.9554384531129283,0,1,-0.09434413028964675,0,1.8621036298943419,1.9892114251508588,2,0.3333333333333333,3,10,3,2,1,0,0,0,0,0
3,0.15456191485923493,-1.3793310477991176,-0.5449344920249874,0,0,-0.09434413028964675,1,-0.6155458033615979,-0.5055373021395246,0,0.0,3,5,0,1,0,1,0,0,0,0
3,1.2542837724389502,-0.24029893501446492,-0.5449344920249874,0,0,-0.6957565128427141,1,0.8104753949596515,1.7266062959623973,0,0.0,2,7,2,2,0,0,0,0,0,1
2,0.6992593894774276,-0.7235246798321964,-0.13443053093704654,0,0,0.9366485255156115,1,-0.009861187038453477,0.28227808542585964,0,0.0,4,6,1,1,1,0,0,0,0,0
3,2.1962386348280636,-0.8961053029813861,-1.77644637528881,0,0,0.7648164162147352,0,2.3346707481244877,0.544883214614321,1,0.0,4,9,4,1,0,0,0,0,1,0
2,-1.0742932375045762,-0.3783634335338168,1.507585313414717,0,0,-1.3830849500462197,1,-0.9267079551539826,-1.162050125110678,0,0.0,1,2,0,0,1,0,0,0,0,0
2,0.72549912476798,0.48453968221213223,0.2760734301508943,0,0,-0.4380083488913995,1,0.9469208305049753,2.25181655433932,0,0.0,2,6,2,3,0,0,0,0,0,1
4,-0.06446242300430235,0.7606686792508359,-1.3659424142008691,0,0,1.6239769627191172,1,-0.8950925493568954,-1.0307475605164476,0,0.0,5,5,0,0,1,0,0,0,0,0
2,-0.1200869065808758,-1.3793310477991176,1.097081352326776,0,0,1.1943966894669262,1,-0.3992298689604749,0.019672956237398207,0,0.0,4,4,0,1,0,1,0,0,0,0
2,4.78486597305363,1.1058299255492154,-2.186950336376751,0,0,-0.5239244035418377,0,-0.996594641652807,-1.9498655126760625,0,0.0,2,10,0,0,0,1,0,0,0,0
2,0.4360171077074496,1.3129266733282432,0.2760734301508943,0,0,1.3662287987678026,1,-0.7320236141929719,-0.6368398667337554,0,0.0,4,6,0,0,1,0,0,0,0,0
4,0.989023049492776,-0.4473956827934927,-0.5449344920249874,0,0,1.8817251266704316,1,0.815467301138139,1.4640011667739359,0,0.0,5,7,2,2,1,0,0,0,0,0
4,-0.24668541477160877,1.2784105486984052,0.2760734301508943,0,0,0.249320088312106,3,-0.6355134280755478,-0.3742347375452939,1,0.0,3,4,0,1,0,0,0,0,1,0
2,0.2001411330472964,1.1748621748088914,0.2760734301508943,0,0,0.5070682522634206,1,-0.013189124490778446,0.9387909083970132,0,0.0,3,5,1,2,1,0,0,0,0,0
2,0.29763653590682637,1.3129266733282432,-0.5449344920249874,0,0,-0.5239244035418377,1,0.763884270627102,1.2013960375854746,0,0.0,2,5,2,2,0,0,0,1,0,0
0,-1.221592502874439,-0.6890085552023584,1.097081352326776,0,0,-0.9535046767940287,0,-0.883444768273758,-1.162050125110678,0,0.0,2,2,0,0,0,0,0,0,0,1
3,-1.752207829751727,1.3474427979580812,0.2760734301508943,0,0,1.108480634816488,0,-0.9633152671295573,-1.2933526897049088,0,0.0,4,1,0,0,1,0,0,0,0,0
2,-1.5630845855913773,0.9677654270298637,1.097081352326776,0,0,0.8507324708651733,0,-0.9067403304400328,-1.2933526897049088,0,0.0,4,1,0,0,0,0,0,0,0,1
4,-0.32488827522609937,-0.8270730537217102,0.6865773912388352,0,0,-0.4380083488913995,1,-0.9732990794865322,-1.4246552542991395,0,0.0,2,4,0,0,1,0,0,0,0,0
0,-1.4516947969608214,-0.5164279320531686,0.2760734301508943,0,0,-1.554917059347096,1,-0.9084042991661953,-1.0307475605164476,0,0.0,1,2,0,0,0,0,0,0,1,0
4,-1.0703502361371229,-0.20578281038462698,1.097081352326776,0,0,0.07748797901122963,1,-0.9500035173202573,-1.2933526897049088,0,0.0,3,2,0,0,0,0,0,0,0,1
1,0.12677314331718306,0.9332493024000257,-0.9554384531129283,0,0,-0.18026018494008494,2,-0.6771126462296099,-0.3742347375452939,0,0.0,3,5,0,1,0,0,0,0,0,1
4,0.3433565755722969,1.1058299255492154,-0.13443053093704654,0,0,0.4211521976129824,1,0.7372607710085022,1.7266062959623973,0,0.0,3,5,2,2,0,0,0,0,0,1
3,0.340680967501525,1.3129266733282432,0.2760734301508943,0,0,0.5929843069138588,2,-0.051460405192515594,0.8074883438027824,0,0.0,3,5,1,2,0,0,0,0,1,0
2,0.6919836131446269,-0.5509440566830066,-0.9554384531129283,0,0,-0.09434413028964675,1,0.705645365211415,0.28227808542585964,0,0.0,3,6,2,1,0,0,0,1,0,0
2,1.1905855241575916,-0.3783634335338168,-0.5449344920249874,0,0,-0.9535046767940287,1,0.10828059251908294,0.6761857792085517,0,0.0,2,7,1,1,0,0,0,0,0,1
2,-1.1846972757932688,-0.7925569290918723,1.097081352326776,0,0,-0.4380083488913995,2,-0.9882747980219946,-1.4246552542991395,0,0.0,2,2,0,0,0,0,0,0,0,1
4,1.3758596479354273,-1.1032020507604139,-0.13443053093704654,0,1,0.5070682522634206,1,1.0584067351578617,0.8074883438027824,1,0.2,3,8,2,2,0,0,0,0,0,1
